bat1,bat2,coswarming,relatedness,sexage,max_co_occurrence,days
ID041,ID056,1,0.033,FAO-FAY,231,10
ID041,ID057,0,0,FAO-FAY,60,1
ID041,ID058,0,0,FAO-FAY,80,0
ID041,ID060,0,0,FAY-FAY,131,13
ID041,ID061,0,0,FAO-FAY,14,2
ID041,ID062,0,0.098,FAY-FAY,59,11
ID041,ID063,0,0,FAO-FAY,231,3
ID041,ID064,0,0,FAO-FAY,231,3
ID041,ID065,0,0,FAO-FAY,8,0
ID041,ID066,0,0,FAY-FAY,41,2
ID041,ID067,0,0.045,FAY-FAY,6,2
ID041,ID069,0,0,FAY-FAY,3,0
ID041,ID070,0,0,FAY-FAY,40,11
ID041,ID071,0,0,FAO-FAY,126,2
ID041,ID072,0,0.017,FAO-FAY,46,2
ID041,ID073,1,0.054,FAO-FAY,155,3
ID041,ID074,0,0.095,FAO-FAY,231,0
ID041,ID081,0,0,FAY-FAY,134,24
ID041,ID082,0,0.151,FAO-FAY,231,0
ID041,ID083,0,0.104,FAO-FAY,49,0
ID041,ID084,0,0.03,FAY-FAY,143,0
ID041,ID085,2,0,FAO-FAY,176,17
ID041,ID086,2,0,FAO-FAY,134,19
ID041,ID087,0,0.015,FAO-FAY,160,0
ID041,ID088,1,0.021,FAO-FAY,231,9
ID041,ID089,0,0,FAY-FAY,76,0
ID041,ID092,0,0,FAO-FAY,231,0
ID041,ID093,0,0,FAO-FAY,231,1
ID041,ID094,0,0,FAY-FAY,231,1
ID041,ID095,0,0,FAO-FAY,231,0
ID041,ID096,0,0,FAO-FAY,125,25
ID041,ID097,0,0.194,FAO-FAY,67,0
ID041,ID098,0,0.054,FAO-FAY,220,0
ID041,ID099,0,0.071,FAY-FAY,214,0
ID041,ID100,0,0,FAO-FAY,207,0
ID041,ID102,0,0.031,FAO-FAY,231,0
ID041,ID103,0,0,FAO-FAY,231,0
ID041,ID104,0,0.158,FAO-FAY,231,0
ID041,ID105,1,0,FAY-FAY,164,25
ID041,ID106,0,0.073,FAO-FAY,76,0
ID041,ID107,0,0,FAY-FAY,231,0
ID041,ID109,0,0,FAY-FAY,47,0
ID041,ID110,0,0.064,FAO-FAY,231,0
ID041,ID111,0,0,FAO-FAY,72,0
ID041,ID112,0,0.006,FAO-FAY,144,1
ID041,ID113,0,0.022,FAO-FAY,34,0
ID041,ID114,0,0,FAO-FAY,187,0
ID041,ID115,0,0.182,FAO-FAY,89,0
ID041,ID116,0,0.061,FAO-FAY,231,0
ID041,ID117,0,0.112,FAY-FAY,196,0
ID041,ID118,0,0,FAO-FAY,13,0
ID041,ID119,0,0.246,FAY-FAY,231,8
ID041,ID120,0,0,FAO-FAY,231,25
ID041,ID122,0,0.069,FAO-FAY,30,5
ID041,ID123,0,0,FAO-FAY,231,0
ID041,ID124,0,0.086,FAO-FAY,141,8
ID041,ID125,0,0,FAY-FAY,127,0
ID041,ID126,0,0.02,FAO-FAY,231,0
ID041,ID129,0,0,FAO-FAY,161,0
ID041,ID130,0,0,FAO-FAY,231,2
ID041,ID131,0,0,FAY-FAY,4,1
ID041,ID132,0,0,FAY-FAY,39,1
ID041,ID133,0,0,FAO-FAY,231,2
ID041,ID135,0,0,FAY-JUV,2,0
ID041,ID136,0,0.144,FAY-JUV,38,1
ID041,ID137,0,0.103,FAY-JUV,75,0
ID041,ID138,0,0.017,FAY-JUV,68,0
ID041,ID139,1,0,FAY-JUV,149,1
ID041,ID140,0,0.031,FAY-JUV,72,1
ID041,ID142,0,0.018,FAY-JUV,51,4
ID041,ID143,0,0.01,FAO-FAY,231,0
ID041,ID144,0,0,FAO-FAY,17,0
ID041,ID145,0,0,FAY-JUV,121,10
ID041,ID146,6,0.152,FAY-JUV,186,11
ID041,ID147,0,0.06,FAY-JUV,11,0
ID041,ID148,0,0,FAY-JUV,27,0
ID041,ID149,0,0.004,FAY-JUV,28,0
ID041,ID150,0,0.048,FAY-JUV,95,1
ID041,ID151,0,0.037,FAY-JUV,94,8
ID041,ID152,0,0,FAY-JUV,77,9
ID041,ID153,0,0.12,FAY-JUV,74,0
ID041,ID154,0,0.062,FAY-JUV,37,2
ID041,ID155,0,0,FAY-JUV,112,10
ID041,ID156,0,0.011,FAO-FAY,125,0
ID041,ID157,0,0,FAY-FAY,100,0
ID041,ID158,0,0.14,FAO-FAY,54,0
ID041,ID160,0,0,FAY-JUV,65,0
ID041,ID161,0,0,FAY-JUV,21,0
ID041,ID162,0,0,FAY-JUV,21,0
ID041,ID164,0,0,FAY-JUV,49,0
ID041,ID165,0,0.074,FAY-JUV,54,3
ID041,ID166,0,0.069,FAY-FAY,114,0
ID041,ID168,0,0,FAY-JUV,23,0
ID041,ID169,0,0.072,FAY-JUV,37,3
ID041,ID170,0,0.054,FAY-JUV,14,0
ID041,ID171,0,0.021,FAY-FAY,58,0
ID041,ID173,0,0,FAY-FAY,8,0
ID041,ID174,0,0.024,FAY-FAY,92,0
ID041,ID175,0,0,FAY-FAY,157,0
ID041,ID176,0,0,FAY-JUV,14,0
ID041,ID177,0,0.5,FAY-JUV,190,1
ID041,ID178,0,0.09,FAY-JUV,3,0
ID041,ID179,0,0,FAY-JUV,44,0
ID041,ID182,0,0,FAY-JUV,3,0
ID041,ID183,0,0.204,FAY-FAY,231,0
ID041,ID184,0,0,FAO-FAY,86,0
ID041,ID186,0,0,FAO-FAY,119,0
ID041,ID187,0,0,FAO-FAY,23,0
ID041,ID188,0,0,FAY-JUV,1,0
ID041,ID191,0,0,FAY-JUV,45,0
ID041,ID192,0,0.059,FAY-JUV,15,1
ID041,ID193,0,0,FAY-JUV,4,1
ID041,ID195,0,0,FAY-FAY,51,0
ID041,ID198,0,0,FAY-JUV,15,0
ID041,ID199,0,0,FAY-JUV,21,0
ID041,ID201,0,0.146,FAY-FAY,97,0
ID041,ID202,0,0,FAO-FAY,1,0
ID041,ID205,0,0,FAO-FAY,193,0
ID041,ID206,0,0.421,FAO-FAY,222,0
ID041,ID208,0,0,FAO-FAY,231,0
ID041,ID210,0,0.266,FAY-JUV,5,0
ID041,ID212,0,0,FAO-FAY,7,0
ID041,ID213,0,0,FAO-FAY,21,0
ID041,ID216,0,0,FAO-FAY,29,0
ID041,ID217,0,0.096,FAY-FAY,29,0
ID041,ID218,0,0,FAY-FAY,171,0
ID041,ID219,0,0.011,FAY-FAY,5,0
ID041,ID223,0,0.098,FAO-FAY,22,0
ID041,ID225,0,0,FAY-JUV,19,0
ID041,ID227,0,0,FAY-FAY,67,0
ID041,ID228,0,0.047,FAY-FAY,150,0
ID041,ID229,0,0.058,FAY-FAY,145,0
ID041,ID232,0,0,FAY-FAY,3,0
ID041,ID236,0,0,FAO-FAY,10,0
ID041,ID238,0,0,FAY-FAY,106,0
ID041,ID244,0,0.061,FAY-FAY,61,0
ID041,ID246,0,0.127,FAY-FAY,11,0
ID041,ID249,0,0,FAY-FAY,109,0
ID041,ID254,0,0.038,FAY-FAY,6,0
ID041,ID256,0,0.013,FAY-FAY,231,0
ID041,ID261,0,0,FAY-FAY,89,0
ID041,ID280,0,0,FAO-FAY,123,0
ID041,ID281,0,0,FAY-FAY,166,0
ID041,ID282,0,0.056,FAO-FAY,66,0
ID041,ID291,0,0,FAO-FAY,217,0
ID041,ID292,0,0,FAO-FAY,206,0
ID041,ID293,0,0,FAY-FAY,231,0
ID041,ID295,0,0,FAO-FAY,15,0
ID041,ID296,0,0,FAY-JUV,29,0
ID041,ID297,0,0,FAY-JUV,66,0
ID041,ID298,0,0.055,FAO-FAY,35,0
ID041,ID299,0,0,FAY-FAY,186,0
ID041,ID301,0,0,FAY-JUV,189,0
ID041,ID302,0,0.056,FAY-JUV,49,0
ID041,ID303,0,0.189,FAY-JUV,173,0
ID041,ID304,0,0,FAY-JUV,6,0
ID041,ID305,0,0,FAY-JUV,63,0
ID041,ID306,0,0,FAY-JUV,148,0
ID041,ID307,0,0.035,FAO-FAY,107,0
ID041,ID308,0,0,FAY-JUV,160,0
ID041,ID309,0,0.189,FAY-JUV,131,0
ID041,ID310,0,0,FAY-JUV,98,0
ID041,ID312,0,0.039,FAY-FAY,174,0
ID041,ID313,0,0.164,FAY-JUV,29,0
ID041,ID314,0,0.278,FAY-JUV,203,0
ID041,ID315,0,0.196,FAY-JUV,53,0
ID041,ID316,0,0,FAY-JUV,196,0
ID041,ID317,0,0,FAY-JUV,135,0
ID041,ID318,0,0.123,FAY-JUV,155,0
ID041,ID319,0,0,FAY-JUV,231,0
ID041,ID320,0,0.054,FAY-JUV,24,0
ID041,ID321,0,0,FAY-JUV,49,0
ID041,ID322,0,0.128,FAY-JUV,64,0
ID041,ID323,0,0.199,FAY-JUV,49,0
ID041,ID324,0,0,FAY-JUV,54,0
ID041,ID325,0,0.027,FAY-JUV,36,0
ID041,ID326,0,0,FAY-JUV,111,0
ID041,ID327,0,0,FAY-JUV,105,0
ID041,ID328,0,0.04,FAY-JUV,16,0
ID041,ID329,0,0.095,FAY-JUV,111,0
ID041,ID330,0,0,FAY-JUV,141,0
ID041,ID331,0,0,FAY-JUV,132,0
ID041,ID332,0,0,FAO-FAY,4,0
ID041,ID333,0,0.248,FAY-JUV,36,0
ID041,ID334,0,0,FAY-FAY,70,0
ID041,ID335,0,0.07,FAY-JUV,20,0
ID041,ID336,0,0,FAY-JUV,196,0
ID041,ID337,0,0.019,FAY-JUV,1,0
ID041,ID338,0,0,FAO-FAY,6,0
ID041,ID339,0,0,FAY-JUV,17,0
ID041,ID340,0,0.062,FAY-JUV,22,0
ID041,ID341,0,0,FAY-JUV,43,0
ID041,ID343,0,0.118,FAY-JUV,14,0
ID041,ID345,0,0,FAY-JUV,33,0
ID041,ID346,0,0.07,FAY-JUV,1,0
ID041,ID349,0,0.119,FAY-JUV,205,0
ID041,ID350,0,0,FAY-JUV,54,0
ID041,ID352,0,0.158,FAY-JUV,10,0
ID041,ID356,0,0,FAY-JUV,60,0
ID041,ID359,0,0,FAY-JUV,26,0
ID041,ID360,0,0,FAY-JUV,1,0
ID041,ID361,0,0.109,FAY-JUV,6,0
ID041,ID365,0,0,FAY-FAY,141,0
ID041,ID367,0,0,FAO-FAY,28,0
ID041,ID370,0,0.017,FAO-FAY,64,0
ID041,ID374,0,0,FAO-FAY,34,0
ID041,ID375,0,0,FAY-JUV,15,0
ID041,ID378,0,0.1,FAY-JUV,36,0
ID042,ID044,0,0,FAO-FAO,190,15
ID042,ID045,0,0.109,FAO-FAO,190,4
ID042,ID046,0,0,FAO-FAY,190,3
ID042,ID047,0,0.152,FAO-FAO,190,2
ID042,ID048,0,0,FAO-FAO,34,9
ID042,ID049,0,0,FAO-FAY,133,9
ID042,ID050,0,0.426,FAO-FAO,88,17
ID042,ID051,0,0,FAO-FAY,190,18
ID042,ID052,0,0.071,FAO-FAO,1,0
ID042,ID054,0,0,FAO-FAY,59,0
ID042,ID055,0,0,FAO-FAO,24,2
ID042,ID056,0,0.158,FAO-FAO,190,21
ID042,ID057,0,0.048,FAO-FAO,60,17
ID042,ID058,0,0.098,FAO-FAO,80,5
ID042,ID060,0,0.12,FAO-FAY,131,1
ID042,ID061,0,0.125,FAO-FAO,14,3
ID042,ID062,0,0.116,FAO-FAY,59,0
ID042,ID063,1,0,FAO-FAO,190,48
ID042,ID064,0,0,FAO-FAO,190,41
ID042,ID065,0,0.18,FAO-FAO,8,1
ID042,ID066,0,0,FAO-FAY,41,11
ID042,ID067,0,0,FAO-FAY,6,2
ID042,ID069,0,0.003,FAO-FAY,3,1
ID042,ID070,0,0,FAO-FAY,40,2
ID042,ID071,0,0,FAO-FAO,126,34
ID042,ID072,0,0,FAO-FAO,46,20
ID042,ID073,2,0,FAO-FAO,155,32
ID042,ID074,0,0.146,FAO-FAO,190,5
ID042,ID081,0,0,FAO-FAY,134,3
ID042,ID082,0,0.042,FAO-FAO,190,32
ID042,ID083,1,0.081,FAO-FAO,49,24
ID042,ID084,0,0.067,FAO-FAY,143,35
ID042,ID085,0,0.13,FAO-FAO,176,2
ID042,ID086,0,0,FAO-FAO,134,0
ID042,ID087,0,0,FAO-FAO,160,16
ID042,ID088,1,0,FAO-FAO,190,17
ID042,ID089,0,0,FAO-FAY,76,18
ID042,ID092,0,0,FAO-FAO,190,22
ID042,ID093,0,0.043,FAO-FAO,190,25
ID042,ID094,0,0,FAO-FAY,190,18
ID042,ID095,0,0.07,FAO-FAO,190,29
ID042,ID096,0,0.008,FAO-FAO,125,0
ID042,ID097,0,0.012,FAO-FAO,67,12
ID042,ID098,0,0.085,FAO-FAO,190,28
ID042,ID099,0,0.095,FAO-FAY,190,20
ID042,ID100,0,0.078,FAO-FAO,190,28
ID042,ID102,0,0.135,FAO-FAO,190,21
ID042,ID103,0,0,FAO-FAO,190,0
ID042,ID104,0,0.091,FAO-FAO,190,24
ID042,ID105,0,0.091,FAO-FAY,164,0
ID042,ID106,0,0.144,FAO-FAO,76,25
ID042,ID107,0,0,FAO-FAY,190,30
ID042,ID109,0,0.106,FAO-FAY,47,14
ID042,ID110,0,0,FAO-FAO,190,14
ID042,ID111,0,0.093,FAO-FAO,72,33
ID042,ID112,0,0,FAO-FAO,144,10
ID042,ID113,0,0,FAO-FAO,34,5
ID042,ID114,0,0.073,FAO-FAO,187,21
ID042,ID115,1,0,FAO-FAO,89,13
ID042,ID116,0,0.134,FAO-FAO,190,4
ID042,ID117,0,0.05,FAO-FAY,190,36
ID042,ID118,0,0.069,FAO-FAO,13,0
ID042,ID119,0,0.061,FAO-FAY,190,0
ID042,ID120,0,0,FAO-FAO,190,5
ID042,ID122,0,0,FAO-FAO,30,0
ID042,ID123,0,0.106,FAO-FAO,190,3
ID042,ID124,6,0.008,FAO-FAO,141,21
ID042,ID125,1,0.024,FAO-FAY,127,16
ID042,ID126,0,0.05,FAO-FAO,190,21
ID042,ID129,7,0.031,FAO-FAO,161,33
ID042,ID130,1,0.051,FAO-FAO,190,34
ID042,ID131,0,0,FAO-FAY,4,0
ID042,ID132,0,0.091,FAO-FAY,39,2
ID042,ID133,0,0,FAO-FAO,190,2
ID042,ID135,0,0,FAO-JUV,2,1
ID042,ID136,0,0,FAO-JUV,38,5
ID042,ID137,0,0,FAO-JUV,75,10
ID042,ID138,0,0.076,FAO-JUV,68,7
ID042,ID139,0,0.13,FAO-JUV,149,12
ID042,ID140,0,0,FAO-JUV,72,15
ID042,ID142,0,0,FAO-JUV,51,4
ID042,ID143,0,0,FAO-FAO,190,6
ID042,ID144,0,0,FAO-FAO,17,0
ID042,ID145,0,0.087,FAO-JUV,121,2
ID042,ID146,0,0,FAO-JUV,186,0
ID042,ID147,0,0.157,FAO-JUV,11,3
ID042,ID148,2,0.139,FAO-JUV,27,5
ID042,ID149,1,0,FAO-JUV,28,12
ID042,ID150,1,0.123,FAO-JUV,95,8
ID042,ID151,0,0,FAO-JUV,94,2
ID042,ID152,0,0.167,FAO-JUV,77,0
ID042,ID153,0,0.105,FAO-JUV,74,12
ID042,ID154,0,0,FAO-JUV,37,4
ID042,ID155,2,0.103,FAO-JUV,112,7
ID042,ID156,0,0,FAO-FAO,125,0
ID042,ID157,1,0,FAO-FAY,100,5
ID042,ID158,0,0.083,FAO-FAO,54,0
ID042,ID160,0,0.089,FAO-JUV,65,9
ID042,ID161,2,0,FAO-JUV,21,8
ID042,ID162,0,0.015,FAO-JUV,21,5
ID042,ID164,0,0,FAO-JUV,49,10
ID042,ID165,0,0,FAO-JUV,54,0
ID042,ID166,0,0,FAO-FAY,114,0
ID042,ID168,0,0,FAO-JUV,23,1
ID042,ID169,0,0,FAO-JUV,37,1
ID042,ID170,0,0.048,FAO-JUV,14,2
ID042,ID171,0,0.053,FAO-FAY,58,1
ID042,ID173,0,0,FAO-FAY,8,0
ID042,ID174,0,0.01,FAO-FAY,92,0
ID042,ID175,0,0,FAO-FAY,157,1
ID042,ID176,0,0,FAO-JUV,14,4
ID042,ID177,0,0.02,FAO-JUV,190,1
ID042,ID178,0,0,FAO-JUV,3,1
ID042,ID179,0,0,FAO-JUV,44,7
ID042,ID182,0,0,FAO-JUV,3,0
ID042,ID183,0,0,FAO-FAY,190,1
ID042,ID184,0,0.142,FAO-FAO,86,5
ID042,ID186,0,0,FAO-FAO,119,0
ID042,ID187,0,0,FAO-FAO,23,0
ID042,ID188,0,0,FAO-JUV,1,1
ID042,ID191,0,0.408,FAO-JUV,45,5
ID042,ID192,0,0,FAO-JUV,15,1
ID042,ID193,0,0,FAO-JUV,4,0
ID042,ID195,0,0,FAO-FAY,51,0
ID042,ID198,0,0.112,FAO-JUV,15,0
ID042,ID199,0,0,FAO-JUV,21,0
ID042,ID201,0,0.005,FAO-FAY,97,4
ID042,ID202,0,0,FAO-FAO,1,0
ID042,ID205,0,0,FAO-FAO,190,6
ID042,ID206,0,0,FAO-FAO,190,0
ID042,ID208,0,0.003,FAO-FAO,190,2
ID042,ID210,0,0.152,FAO-JUV,5,0
ID042,ID212,0,0,FAO-FAO,7,0
ID042,ID213,0,0.202,FAO-FAO,21,0
ID042,ID216,0,0.065,FAO-FAO,29,1
ID042,ID217,0,0.034,FAO-FAY,29,0
ID042,ID218,0,0,FAO-FAY,171,4
ID042,ID219,0,0,FAO-FAY,5,0
ID042,ID223,0,0,FAO-FAO,22,0
ID042,ID225,0,0.063,FAO-JUV,19,0
ID042,ID227,0,0.007,FAO-FAY,67,1
ID042,ID228,0,0,FAO-FAY,150,0
ID042,ID229,0,0,FAO-FAY,145,0
ID042,ID232,0,0.079,FAO-FAY,3,0
ID042,ID236,0,0.052,FAO-FAO,10,2
ID042,ID238,0,0.006,FAO-FAY,106,3
ID042,ID244,0,0.28,FAO-FAY,61,1
ID042,ID246,0,0,FAO-FAY,11,0
ID042,ID249,0,0.008,FAO-FAY,109,5
ID042,ID254,0,0,FAO-FAY,6,0
ID042,ID256,0,0.025,FAO-FAY,190,6
ID042,ID261,0,0.036,FAO-FAY,89,2
ID042,ID280,0,0,FAO-FAO,123,6
ID042,ID281,0,0.045,FAO-FAY,166,0
ID042,ID282,0,0,FAO-FAO,66,0
ID042,ID291,0,0,FAO-FAO,190,3
ID042,ID292,0,0.095,FAO-FAO,190,5
ID042,ID293,0,0,FAO-FAY,190,1
ID042,ID295,0,0.095,FAO-FAO,15,1
ID042,ID296,0,0,FAO-JUV,29,0
ID042,ID297,0,0,FAO-JUV,66,0
ID042,ID298,0,0,FAO-FAO,35,0
ID042,ID299,0,0,FAO-FAY,186,6
ID042,ID301,0,0,FAO-JUV,189,0
ID042,ID302,0,0.089,FAO-JUV,49,0
ID042,ID303,0,0.029,FAO-JUV,173,0
ID042,ID304,0,0.027,FAO-JUV,6,0
ID042,ID305,0,0.211,FAO-JUV,63,0
ID042,ID306,0,0,FAO-JUV,148,0
ID042,ID307,0,0.032,FAO-FAO,107,3
ID042,ID308,0,0.011,FAO-JUV,160,0
ID042,ID309,0,0,FAO-JUV,131,0
ID042,ID310,0,0.277,FAO-JUV,98,0
ID042,ID312,0,0,FAO-FAY,174,1
ID042,ID313,0,0,FAO-JUV,29,0
ID042,ID314,0,0,FAO-JUV,190,0
ID042,ID315,0,0.199,FAO-JUV,53,0
ID042,ID316,0,0,FAO-JUV,190,0
ID042,ID317,0,0,FAO-JUV,135,0
ID042,ID318,0,0.089,FAO-JUV,155,0
ID042,ID319,0,0.032,FAO-JUV,190,0
ID042,ID320,0,0,FAO-JUV,24,0
ID042,ID321,0,0,FAO-JUV,49,0
ID042,ID322,0,0,FAO-JUV,64,0
ID042,ID323,0,0,FAO-JUV,49,0
ID042,ID324,0,0,FAO-JUV,54,0
ID042,ID325,0,0.073,FAO-JUV,36,0
ID042,ID326,0,0.002,FAO-JUV,111,0
ID042,ID327,0,0,FAO-JUV,105,0
ID042,ID328,0,0,FAO-JUV,16,0
ID042,ID329,0,0.038,FAO-JUV,111,0
ID042,ID330,0,0.115,FAO-JUV,141,0
ID042,ID331,0,0.001,FAO-JUV,132,0
ID042,ID332,0,0,FAO-FAO,4,0
ID042,ID333,0,0,FAO-JUV,36,0
ID042,ID334,0,0.11,FAO-FAY,70,4
ID042,ID335,0,0.069,FAO-JUV,20,0
ID042,ID336,0,0.091,FAO-JUV,190,0
ID042,ID337,0,0.146,FAO-JUV,1,0
ID042,ID338,0,0,FAO-FAO,6,0
ID042,ID339,0,0.068,FAO-JUV,17,0
ID042,ID340,0,0,FAO-JUV,22,0
ID042,ID341,0,0,FAO-JUV,43,0
ID042,ID343,0,0,FAO-JUV,14,0
ID042,ID345,0,0.091,FAO-JUV,33,0
ID042,ID346,0,0,FAO-JUV,1,0
ID042,ID349,0,0.043,FAO-JUV,190,0
ID042,ID350,0,0,FAO-JUV,54,0
ID042,ID352,0,0,FAO-JUV,10,0
ID042,ID356,0,0,FAO-JUV,60,0
ID042,ID359,0,0.13,FAO-JUV,26,0
ID042,ID360,0,0,FAO-JUV,1,0
ID042,ID361,0,0,FAO-JUV,6,0
ID042,ID365,0,0.047,FAO-FAY,141,1
ID042,ID367,0,0,FAO-FAO,28,2
ID042,ID370,0,0.047,FAO-FAO,64,0
ID042,ID374,0,0,FAO-FAO,34,1
ID042,ID375,0,0,FAO-JUV,15,0
ID042,ID378,0,0,FAO-JUV,36,0
ID044,ID045,0,0,FAO-FAO,283,38
ID044,ID046,0,0.072,FAO-FAY,283,53
ID044,ID047,2,0,FAO-FAO,283,38
ID044,ID048,0,0.108,FAO-FAO,34,4
ID044,ID049,1,0.064,FAO-FAY,133,25
ID044,ID050,0,0.18,FAO-FAO,88,12
ID044,ID051,1,0.037,FAO-FAY,206,21
ID044,ID052,0,0.001,FAO-FAO,1,0
ID044,ID054,0,0,FAO-FAY,59,6
ID044,ID055,0,0.01,FAO-FAO,24,4
ID044,ID056,0,0,FAO-FAO,242,17
ID044,ID057,0,0,FAO-FAO,60,4
ID044,ID058,0,0,FAO-FAO,80,5
ID044,ID060,0,0,FAO-FAY,131,11
ID044,ID061,0,0,FAO-FAO,14,2
ID044,ID062,0,0,FAO-FAY,59,14
ID044,ID063,2,0,FAO-FAO,234,21
ID044,ID064,2,0,FAO-FAO,283,33
ID044,ID065,0,0.166,FAO-FAO,8,0
ID044,ID066,0,0.105,FAO-FAY,41,5
ID044,ID067,0,0.076,FAO-FAY,6,2
ID044,ID069,0,0.111,FAO-FAY,3,1
ID044,ID070,0,0,FAO-FAY,40,11
ID044,ID071,0,0,FAO-FAO,126,18
ID044,ID072,0,0,FAO-FAO,46,7
ID044,ID073,0,0,FAO-FAO,155,12
ID044,ID074,0,0.228,FAO-FAO,283,35
ID044,ID081,0,0,FAO-FAY,134,27
ID044,ID082,0,0.018,FAO-FAO,283,12
ID044,ID083,0,0.092,FAO-FAO,49,7
ID044,ID084,0,0,FAO-FAY,143,9
ID044,ID085,0,0,FAO-FAO,176,20
ID044,ID086,1,0,FAO-FAO,134,21
ID044,ID087,0,0.119,FAO-FAO,160,8
ID044,ID088,1,0.068,FAO-FAO,283,47
ID044,ID089,0,0,FAO-FAY,76,11
ID044,ID092,0,0,FAO-FAO,255,17
ID044,ID093,0,0.049,FAO-FAO,265,14
ID044,ID094,0,0.138,FAO-FAY,283,11
ID044,ID095,0,0,FAO-FAO,283,14
ID044,ID096,0,0,FAO-FAO,125,25
ID044,ID097,0,0,FAO-FAO,67,6
ID044,ID098,0,0.127,FAO-FAO,220,10
ID044,ID099,0,0,FAO-FAY,214,8
ID044,ID100,0,0.183,FAO-FAO,207,11
ID044,ID102,0,0.134,FAO-FAO,283,22
ID044,ID103,1,0,FAO-FAO,283,37
ID044,ID104,4,0.048,FAO-FAO,283,22
ID044,ID105,0,0.134,FAO-FAY,164,27
ID044,ID106,0,0.045,FAO-FAO,76,9
ID044,ID107,0,0,FAO-FAY,255,9
ID044,ID109,0,0,FAO-FAY,47,8
ID044,ID110,0,0.156,FAO-FAO,283,11
ID044,ID111,0,0,FAO-FAO,72,9
ID044,ID112,2,0,FAO-FAO,144,22
ID044,ID113,0,0,FAO-FAO,34,2
ID044,ID114,0,0,FAO-FAO,187,9
ID044,ID115,0,0,FAO-FAO,89,5
ID044,ID116,2,0.024,FAO-FAO,283,33
ID044,ID117,0,0,FAO-FAY,196,11
ID044,ID118,0,0,FAO-FAO,13,1
ID044,ID119,2,0,FAO-FAY,283,40
ID044,ID120,0,0,FAO-FAO,283,46
ID044,ID122,0,0.013,FAO-FAO,30,6
ID044,ID123,0,0.222,FAO-FAO,267,35
ID044,ID124,0,0.237,FAO-FAO,141,15
ID044,ID125,0,0.094,FAO-FAY,127,7
ID044,ID126,1,0.211,FAO-FAO,283,23
ID044,ID129,0,0.003,FAO-FAO,161,9
ID044,ID130,0,0,FAO-FAO,283,47
ID044,ID131,0,0.007,FAO-FAY,4,1
ID044,ID132,0,0.225,FAO-FAY,39,3
ID044,ID133,0,0.094,FAO-FAO,283,14
ID044,ID135,0,0,FAO-JUV,2,0
ID044,ID136,0,0,FAO-JUV,38,1
ID044,ID137,0,0.142,FAO-JUV,75,1
ID044,ID138,0,0,FAO-JUV,68,0
ID044,ID139,0,0.209,FAO-JUV,149,2
ID044,ID140,0,0,FAO-JUV,72,2
ID044,ID142,0,0,FAO-JUV,51,5
ID044,ID143,0,0.136,FAO-FAO,283,13
ID044,ID144,0,0,FAO-FAO,17,1
ID044,ID145,3,0,FAO-JUV,121,12
ID044,ID146,5,0,FAO-JUV,186,10
ID044,ID147,0,0,FAO-JUV,11,0
ID044,ID148,0,0.127,FAO-JUV,27,0
ID044,ID149,0,0.016,FAO-JUV,28,1
ID044,ID150,0,0.064,FAO-JUV,95,2
ID044,ID151,0,0.065,FAO-JUV,94,8
ID044,ID152,3,0.044,FAO-JUV,77,10
ID044,ID153,0,0,FAO-JUV,74,0
ID044,ID154,0,0,FAO-JUV,37,2
ID044,ID155,0,0.138,FAO-JUV,112,10
ID044,ID156,0,0,FAO-FAO,125,0
ID044,ID157,0,0.093,FAO-FAY,100,6
ID044,ID158,0,0.133,FAO-FAO,54,11
ID044,ID160,0,0,FAO-JUV,65,1
ID044,ID161,0,0.079,FAO-JUV,21,0
ID044,ID162,0,0.172,FAO-JUV,21,1
ID044,ID164,0,0.105,FAO-JUV,49,1
ID044,ID165,0,0,FAO-JUV,54,3
ID044,ID166,0,0,FAO-FAY,114,2
ID044,ID168,0,0.001,FAO-JUV,23,2
ID044,ID169,0,0.047,FAO-JUV,37,2
ID044,ID170,0,0,FAO-JUV,14,0
ID044,ID171,0,0.077,FAO-FAY,58,12
ID044,ID173,0,0,FAO-FAY,8,1
ID044,ID174,0,0.05,FAO-FAY,92,2
ID044,ID175,0,0.245,FAO-FAY,157,5
ID044,ID176,0,0,FAO-JUV,14,0
ID044,ID177,0,0,FAO-JUV,190,2
ID044,ID178,0,0.136,FAO-JUV,3,0
ID044,ID179,0,0.036,FAO-JUV,44,0
ID044,ID182,0,0.215,FAO-JUV,3,0
ID044,ID183,0,0,FAO-FAY,238,15
ID044,ID184,0,0.018,FAO-FAO,86,6
ID044,ID186,0,0,FAO-FAO,119,5
ID044,ID187,0,0,FAO-FAO,23,3
ID044,ID188,0,0,FAO-JUV,1,0
ID044,ID191,0,0.127,FAO-JUV,45,0
ID044,ID192,0,0.097,FAO-JUV,15,0
ID044,ID193,0,0.268,FAO-JUV,4,1
ID044,ID195,0,0.115,FAO-FAY,51,4
ID044,ID198,0,0,FAO-JUV,15,1
ID044,ID199,0,0,FAO-JUV,21,0
ID044,ID201,1,0,FAO-FAY,97,7
ID044,ID202,0,0.091,FAO-FAO,1,0
ID044,ID205,0,0,FAO-FAO,193,20
ID044,ID206,0,0.072,FAO-FAO,222,13
ID044,ID208,0,0.111,FAO-FAO,283,27
ID044,ID210,0,0.138,FAO-JUV,5,2
ID044,ID212,0,0.115,FAO-FAO,7,0
